time (UTC),pressure (dbar),pressure_flagPrimary,temperature (celsius),temperature_flagPrimary,chlorophyll (ug/L),chlorophyll_flagPrimary,salinity (1e-3),salinity_flagPrimary
2021-04-30T01:02:18Z,3.139,1,16.4507,1,68.049,4,33.5426,1
2021-04-30T01:06:18Z,3.201,1,15.7104,1,68.049,4,33.5681,1
2021-04-30T01:10:18Z,3.215,1,15.8517,1,68.049,4,33.5575,1
2021-04-30T01:14:18Z,3.234,1,15.8647,1,68.049,4,33.5596,1
2021-04-30T01:18:18Z,3.25,1,16.1833,1,68.049,4,33.5238,1
2021-04-30T01:22:18Z,3.313,1,16.0374,1,68.049,4,33.532,1
2021-04-30T01:26:18Z,3.288,1,16.0569,1,68.049,4,33.5432,1
2021-04-30T01:30:18Z,3.324,1,16.0238,1,68.049,4,33.5472,1
2021-04-30T01:34:18Z,3.299,1,15.9224,1,68.049,4,33.5365,1
2021-04-30T01:38:18Z,3.328,1,15.8595,1,68.049,4,33.5274,1
2021-04-30T01:42:18Z,3.215,1,15.9183,1,68.049,4,33.5572,1
2021-04-30T01:46:18Z,3.354,1,15.9652,1,68.049,4,33.5431,1
2021-04-30T01:50:18Z,3.386,1,16.082,1,68.049,4,33.5469,1
2021-04-30T01:54:18Z,3.407,1,16.1779,1,68.049,4,33.5473,1
2021-04-30T01:58:18Z,3.412,1,16.296,1,68.049,4,33.5386,1
2021-04-30T02:02:18Z,3.426,1,16.289,1,68.049,4,33.5438,1
2021-04-30T02:06:18Z,3.536,1,15.91,1,68.049,4,33.5291,1
2021-04-30T02:10:18Z,3.455,1,16.0878,1,68.049,4,33.5488,1
2021-04-30T02:14:18Z,3.454,1,15.9805,1,68.049,4,33.5424,1
2021-04-30T02:18:18Z,3.42,1,15.6893,1,68.049,4,33.5497,1
2021-04-30T02:22:18Z,3.475,1,15.6915,1,68.049,4,33.5483,1
2021-04-30T02:26:18Z,3.47,1,15.7316,1,68.049,4,33.5482,1
2021-04-30T02:30:18Z,3.534,1,15.5546,1,68.049,4,33.5438,1
2021-04-30T02:34:18Z,3.612,1,15.1927,1,68.049,4,33.5434,1
2021-04-30T02:38:18Z,3.577,1,15.1783,1,68.049,4,33.5459,1
2021-04-30T02:42:18Z,3.691,1,15.1893,1,68.049,4,33.5461,1
2021-04-30T02:46:18Z,3.623,1,15.0559,1,68.049,4,33.5504,1
2021-04-30T02:50:18Z,3.586,1,15.4778,1,68.049,4,33.5387,1
2021-04-30T02:54:18Z,3.693,1,15.3627,1,68.049,4,33.534,1
2021-04-30T02:58:18Z,3.647,1,15.0461,1,68.049,4,33.5405,1
2021-04-30T03:02:18Z,3.667,1,15.208,1,68.049,4,33.5444,1
2021-04-30T03:06:18Z,3.741,1,15.2537,1,68.049,4,33.5453,1
2021-04-30T03:10:18Z,3.752,1,15.2631,1,68.049,4,33.5406,1
2021-04-30T03:14:18Z,3.754,1,15.2755,1,68.049,4,33.5482,1
2021-04-30T03:18:18Z,3.716,1,15.394,1,68.049,4,33.5504,1
2021-04-30T03:22:18Z,3.864,1,14.9774,1,68.049,4,33.5443,1
2021-04-30T03:26:18Z,3.84,1,15.473,1,68.049,4,33.5431,1
2021-04-30T03:30:18Z,3.811,1,15.6188,1,68.049,4,33.5681,1
2021-04-30T03:34:18Z,3.956,1,15.9771,1,68.049,4,33.5344,1
2021-04-30T03:38:18Z,4.008,1,15.8393,1,68.049,4,33.5383,1
2021-04-30T03:42:18Z,3.978,1,16.0701,1,68.049,4,33.5311,1
2021-04-30T03:46:18Z,3.979,1,15.866,1,68.049,4,33.5367,1
2021-04-30T03:50:18Z,3.981,1,16.0909,1,68.049,4,33.5707,1
2021-04-30T03:54:18Z,4.086,1,15.5827,1,68.049,4,33.5341,1
2021-04-30T03:58:18Z,4.003,1,16.1356,1,68.049,4,33.5416,1
2021-04-30T04:02:18Z,4.119,1,15.9962,1,68.049,4,33.5387,1
2021-04-30T04:06:18Z,4.114,1,16.1681,1,68.049,4,33.5267,1
2021-04-30T04:10:18Z,4.06,1,15.9481,1,68.049,4,33.5422,1
2021-04-30T04:14:18Z,4.132,1,16.4776,1,68.049,4,33.547,1
2021-04-30T04:18:18Z,4.194,1,16.4685,1,68.049,4,33.539,1
2021-04-30T04:22:18Z,4.118,1,16.0787,1,68.049,4,33.5193,1
2021-04-30T04:26:18Z,4.217,1,16.4174,1,68.049,4,33.531,1
2021-04-30T04:30:18Z,4.085,1,16.1105,1,68.049,4,33.5748,1
2021-04-30T04:34:18Z,4.234,1,15.8487,1,68.049,4,33.5307,1
2021-04-30T04:38:18Z,4.205,1,15.5369,1,68.049,4,33.552,1
2021-04-30T04:42:18Z,4.239,1,15.7747,1,68.049,4,33.5895,1
2021-04-30T04:46:18Z,4.305,1,14.8063,1,68.049,4,33.479,1
2021-04-30T04:50:18Z,4.224,1,14.2057,1,68.049,4,33.5425,1
2021-04-30T04:54:18Z,4.393,1,14.7368,1,68.049,4,33.5384,1
2021-04-30T04:58:18Z,4.335,1,14.4954,1,68.049,4,33.4968,1
2021-04-30T05:02:18Z,4.342,1,13.3384,1,68.049,4,33.5447,1
2021-04-30T05:06:18Z,4.395,1,13.3654,1,68.049,4,33.5507,1
2021-04-30T05:10:18Z,4.31,1,13.5293,1,68.049,4,33.5522,1
2021-04-30T05:14:18Z,4.418,1,13.4992,1,68.049,4,33.5389,1
2021-04-30T05:18:18Z,4.308,1,13.557,1,68.049,4,33.5483,1
2021-04-30T05:22:18Z,4.346,1,13.4922,1,68.049,4,33.5535,1
2021-04-30T05:26:18Z,4.254,1,13.6094,1,68.049,4,33.5443,1
2021-04-30T05:30:18Z,4.454,1,14.0827,1,68.049,4,33.5518,1
2021-04-30T05:34:18Z,4.462,1,13.8882,1,68.049,4,33.5336,1
2021-04-30T05:38:18Z,4.326,1,13.7307,1,68.049,4,33.5454,1
2021-04-30T05:42:18Z,4.398,1,13.9235,1,68.049,4,33.5612,1
2021-04-30T05:46:18Z,4.443,1,13.916,1,68.049,4,33.5407,1
2021-04-30T05:50:18Z,4.393,1,13.7394,1,68.049,4,33.5322,1
2021-04-30T05:54:18Z,4.561,1,14.2178,1,68.049,4,33.5318,1
2021-04-30T05:58:18Z,4.429,1,14.3068,1,68.049,4,33.5517,1
2021-04-30T06:02:18Z,4.466,1,14.3869,1,68.049,4,33.4954,1
2021-04-30T06:06:18Z,4.522,1,13.997,1,68.049,4,33.5129,1
2021-04-30T06:10:18Z,4.5,1,14.4947,1,68.049,4,33.559,1
2021-04-30T06:14:18Z,4.381,1,14.6364,1,68.049,4,33.5419,1
2021-04-30T06:18:18Z,4.504,1,13.5476,1,68.049,4,33.5465,1
2021-04-30T06:22:18Z,4.4,1,14.254,1,68.049,4,33.5509,1
2021-04-30T06:26:18Z,4.369,1,14.1042,1,68.049,4,33.5257,1
2021-04-30T06:30:18Z,4.499,1,14.2216,1,68.049,4,33.5416,1
2021-04-30T06:34:18Z,4.343,1,14.1221,1,68.049,4,33.5464,1
2021-04-30T06:38:18Z,4.474,1,13.8075,1,68.049,4,33.5518,1
2021-04-30T06:42:18Z,4.472,1,14.3734,1,68.049,4,33.5391,1
2021-04-30T06:46:18Z,4.431,1,14.342,1,68.049,4,33.5427,1
2021-04-30T06:50:18Z,4.399,1,13.6096,1,68.049,4,33.5247,1
2021-04-30T06:54:18Z,4.423,1,13.1515,1,68.049,4,33.543,1
2021-04-30T06:58:18Z,4.396,1,13.1558,1,68.049,4,33.5401,1
2021-04-30T07:02:18Z,4.346,1,12.7468,1,68.049,4,33.5532,1
2021-04-30T07:06:18Z,4.359,1,12.7359,1,68.049,4,33.55,1
2021-04-30T07:10:18Z,4.461,1,12.4232,1,68.049,4,33.5626,1
2021-04-30T07:14:18Z,4.429,1,12.298,1,68.049,4,33.5547,1
2021-04-30T07:18:18Z,4.406,1,12.1763,1,68.049,4,33.5566,1
2021-04-30T07:22:18Z,4.332,1,12.2289,1,68.049,4,33.5582,1
2021-04-30T07:26:18Z,4.28,1,12.2304,1,68.049,4,33.5624,1
2021-04-30T07:30:18Z,4.285,1,12.3945,1,68.049,4,33.5618,1
2021-04-30T07:34:18Z,4.359,1,12.5322,1,68.049,4,33.5496,1
2021-04-30T07:38:18Z,4.278,1,12.8378,1,68.049,4,33.541,1
2021-04-30T07:42:18Z,4.194,1,12.4484,1,68.049,4,33.5734,1
2021-04-30T07:46:18Z,4.246,1,13.071,1,68.049,4,33.5467,1
2021-04-30T07:50:18Z,4.242,1,13.9285,1,68.049,4,33.5421,1
2021-04-30T07:54:18Z,4.22,1,14.3434,1,68.049,4,33.5411,1
2021-04-30T07:58:18Z,4.145,1,14.6448,1,68.049,4,33.5425,1
2021-04-30T08:02:18Z,4.195,1,14.8857,1,68.049,4,33.5288,1
2021-04-30T08:06:18Z,4.192,1,15.1444,1,68.049,4,33.5587,1
2021-04-30T08:10:18Z,4.182,1,15.2826,1,68.049,4,33.5515,1
2021-04-30T08:14:18Z,4.101,1,15.2636,1,68.049,4,33.5489,1
2021-04-30T08:18:18Z,4.09,1,15.5333,1,68.049,4,33.5305,1
2021-04-30T08:22:18Z,4.12,1,15.358,1,68.049,4,33.5364,1
2021-04-30T08:26:18Z,4.056,1,15.5793,1,68.049,4,33.5312,1
2021-04-30T08:30:18Z,4.009,1,15.6155,1,68.049,4,33.54,1
2021-04-30T08:34:18Z,4.033,1,15.6681,1,68.049,4,33.5394,1
2021-04-30T08:38:18Z,3.99,1,15.6954,1,68.049,4,33.5362,1
2021-04-30T08:42:18Z,3.908,1,15.7369,1,68.049,4,33.5363,1
2021-04-30T08:46:18Z,3.946,1,15.8011,1,68.049,4,33.5363,1
2021-04-30T08:50:18Z,3.877,1,15.8817,1,68.049,4,33.537,1
2021-04-30T08:54:18Z,3.852,1,15.9605,1,68.049,4,33.5383,1
2021-04-30T08:58:18Z,3.901,1,16.0099,1,68.049,4,33.5337,1
2021-04-30T09:02:18Z,3.848,1,16.2409,1,68.049,4,33.536,1
2021-04-30T09:06:18Z,3.773,1,16.3263,1,68.049,4,33.5376,1
2021-04-30T09:10:18Z,3.778,1,16.3073,1,68.049,4,33.5346,1
2021-04-30T09:14:18Z,3.571,1,16.2779,1,68.049,4,33.5378,1
2021-04-30T09:18:18Z,3.69,1,16.3395,1,68.049,4,33.5376,1
2021-04-30T09:22:18Z,3.643,1,16.3961,1,68.049,4,33.5387,1
2021-04-30T09:26:18Z,3.665,1,16.4251,1,68.049,4,33.5351,1
2021-04-30T09:30:18Z,3.622,1,16.4167,1,68.049,4,33.5359,1
2021-04-30T09:34:18Z,3.54,1,16.4398,1,68.049,4,33.5403,1
2021-04-30T09:38:18Z,3.506,1,16.5562,1,68.049,4,33.5356,1
2021-04-30T09:42:18Z,3.547,1,16.6231,1,68.049,4,33.5334,1
2021-04-30T09:46:18Z,3.433,1,16.562,1,68.049,4,33.5245,1
2021-04-30T09:50:18Z,3.452,1,16.5573,1,68.049,4,33.5316,1
2021-04-30T09:54:18Z,3.403,1,16.543,1,68.049,4,33.5378,1
2021-04-30T09:58:18Z,3.444,1,16.5195,1,68.049,4,33.5376,1
2021-04-30T10:02:18Z,3.307,1,16.4787,1,68.049,4,33.5358,1
2021-04-30T10:06:18Z,3.292,1,16.3789,1,68.049,4,33.5352,1
2021-04-30T10:10:18Z,3.284,1,16.4479,1,68.049,4,33.5313,1
2021-04-30T10:14:18Z,3.319,1,16.4639,1,68.049,4,33.5361,1
2021-04-30T10:18:18Z,3.198,1,16.3543,1,68.049,4,33.5327,1
2021-04-30T10:22:18Z,3.18,1,16.313,1,68.049,4,33.5348,1
2021-04-30T10:26:18Z,3.183,1,16.4326,1,68.049,4,33.5326,1
2021-04-30T10:30:18Z,3.161,1,16.4289,1,68.049,4,33.5353,1
2021-04-30T10:34:18Z,3.199,1,16.4682,1,68.049,4,33.5323,1
2021-04-30T10:38:18Z,3.085,1,16.4918,1,68.049,4,33.5323,1
2021-04-30T10:42:18Z,3.109,1,16.5233,1,68.049,4,33.532,1
2021-04-30T10:46:18Z,2.938,1,16.5937,1,68.049,4,33.5307,1
2021-04-30T10:50:18Z,3.051,1,16.7162,1,68.049,4,33.5327,1
2021-04-30T10:54:18Z,2.951,1,16.7525,1,68.049,4,33.5347,1
2021-04-30T10:58:18Z,2.949,1,16.7212,1,68.049,4,33.533,1
2021-04-30T11:02:18Z,2.9,1,16.7245,1,68.049,4,33.5334,1
2021-04-30T11:06:18Z,2.9,1,16.7167,1,68.049,4,33.5253,1
2021-04-30T11:10:18Z,2.819,1,16.7091,1,68.049,4,33.5254,1
2021-04-30T11:14:18Z,2.777,1,16.7111,1,68.049,4,33.529,1
2021-04-30T11:18:18Z,2.766,1,16.6936,1,68.049,4,33.5325,1
2021-04-30T11:22:18Z,2.734,1,16.6887,1,68.049,4,33.5337,1
2021-04-30T11:26:18Z,2.728,1,16.6903,1,68.049,4,33.5322,1
2021-04-30T11:30:18Z,2.67,1,16.6769,1,68.049,4,33.5348,1
2021-04-30T11:34:18Z,2.696,1,16.6593,1,68.049,4,33.5383,1
2021-04-30T11:38:18Z,2.573,1,16.6095,1,68.049,4,33.5383,1
2021-04-30T11:42:18Z,2.688,1,16.651,1,68.049,4,33.5382,1
2021-04-30T11:46:18Z,2.434,1,16.6402,1,68.049,4,33.5379,1
2021-04-30T11:50:18Z,2.599,1,16.6424,1,68.049,4,33.5349,1
2021-04-30T11:54:18Z,2.542,1,16.6474,1,68.049,4,33.5277,1
2021-04-30T11:58:18Z,2.506,1,16.6505,1,68.049,4,33.5295,1
2021-04-30T12:02:18Z,2.478,1,16.6411,1,68.049,4,33.5301,1
2021-04-30T12:06:18Z,2.509,1,16.6414,1,68.049,4,33.5342,1
2021-04-30T12:10:18Z,2.603,1,16.6384,1,68.049,4,33.5336,1
2021-04-30T12:14:18Z,2.532,1,16.6317,1,68.049,4,33.5334,1
2021-04-30T12:18:18Z,2.376,1,16.6222,1,68.049,4,33.5318,1
2021-04-30T12:22:18Z,2.443,1,16.6131,1,68.049,4,33.5372,1
2021-04-30T12:26:18Z,2.394,1,16.6108,1,68.049,4,33.5316,1
2021-04-30T12:30:18Z,2.349,1,16.6128,1,68.049,4,33.5371,1
2021-04-30T12:34:18Z,2.328,1,16.6069,1,68.049,4,33.5353,1
2021-04-30T12:38:18Z,2.321,1,16.6176,1,68.049,4,33.5321,1
2021-04-30T12:42:18Z,2.366,1,16.6197,1,68.049,4,33.5218,1
2021-04-30T12:46:18Z,2.281,1,16.626,1,68.049,4,33.5282,1
2021-04-30T12:50:18Z,2.387,1,16.6371,1,68.049,4,33.533,1
2021-04-30T12:54:18Z,2.324,1,16.6397,1,68.049,4,33.5312,1
2021-04-30T12:58:18Z,2.341,1,16.6388,1,68.049,4,33.5302,1
2021-04-30T13:02:18Z,2.285,1,16.6361,1,68.049,4,33.5295,1
2021-04-30T13:06:18Z,2.3,1,16.6324,1,68.049,4,33.5352,1
2021-04-30T13:10:18Z,2.246,1,16.575,1,68.049,4,33.5349,1
2021-04-30T13:14:18Z,2.327,1,16.5596,1,68.049,4,33.5347,1
2021-04-30T13:18:18Z,2.222,1,16.5637,1,68.049,4,33.5392,1
2021-04-30T13:22:18Z,2.374,1,16.5542,1,68.049,4,33.5347,1
2021-04-30T13:26:18Z,2.308,1,16.5775,1,68.049,4,33.5337,1
2021-04-30T13:30:18Z,2.247,1,16.3733,1,68.049,4,33.5327,1
2021-04-30T13:34:18Z,2.255,1,16.3334,1,68.049,4,33.5333,1
2021-04-30T13:38:18Z,2.183,1,16.422,1,68.049,4,33.536,1
2021-04-30T13:42:18Z,2.257,1,16.5267,1,68.049,4,33.5323,1
2021-04-30T13:46:18Z,2.239,1,16.5953,1,68.049,4,33.5312,1
2021-04-30T13:50:18Z,2.256,1,16.4656,1,68.049,4,33.5345,1
2021-04-30T13:54:18Z,2.244,1,16.3375,1,68.049,4,33.5384,1
2021-04-30T13:58:18Z,2.214,1,16.3387,1,68.049,4,33.5383,1
2021-04-30T14:02:18Z,2.284,1,16.3115,1,68.049,4,33.5389,1
2021-04-30T14:06:18Z,2.297,1,16.2857,1,68.049,4,33.5395,1
2021-04-30T14:10:18Z,2.19,1,16.2733,1,68.049,4,33.5382,1
2021-04-30T14:14:18Z,2.15,1,16.2327,1,68.049,4,33.5405,1
2021-04-30T14:18:18Z,2.377,1,16.2389,1,68.049,4,33.5353,1
2021-04-30T14:22:18Z,2.256,1,16.3572,1,68.049,4,33.5345,1
2021-04-30T14:26:18Z,2.342,1,16.2844,1,68.049,4,33.5387,1
2021-04-30T14:30:18Z,2.28,1,16.2553,1,68.049,4,33.5355,1
2021-04-30T14:34:18Z,2.353,1,16.2722,1,68.049,4,33.5372,1
2021-04-30T14:38:18Z,2.319,1,16.2082,1,68.049,4,33.5357,1
2021-04-30T14:42:18Z,2.3,1,16.0665,1,68.049,4,33.5455,1
2021-04-30T14:46:18Z,2.449,1,16.144,1,68.049,4,33.5373,1
2021-04-30T14:50:18Z,2.344,1,16.0532,1,68.049,4,33.5438,1
2021-04-30T14:54:18Z,2.402,1,16.0811,1,68.049,4,33.5398,1
2021-04-30T14:58:18Z,2.401,1,16.0022,1,68.049,4,33.5364,1
2021-04-30T15:02:18Z,2.356,1,15.5052,1,68.049,4,33.5508,1
2021-04-30T15:06:18Z,2.377,1,15.7044,1,68.049,4,33.4983,1
2021-04-30T15:10:18Z,2.417,1,15.7757,1,68.049,4,33.5426,1
2021-04-30T15:14:18Z,2.505,1,15.7322,1,68.049,4,33.5256,1
2021-04-30T15:18:18Z,2.395,1,15.0403,1,68.049,4,33.5392,1
2021-04-30T15:22:18Z,2.472,1,14.7205,1,68.049,4,33.5303,1
2021-04-30T15:26:18Z,2.441,1,14.8881,1,68.049,4,33.5336,1
2021-04-30T15:30:18Z,2.52,1,14.8979,1,68.049,4,33.5345,1
2021-04-30T15:34:18Z,2.51,1,15.1927,1,68.049,4,33.5276,1
2021-04-30T15:38:18Z,2.46,1,15.3594,1,68.049,4,33.5414,1
2021-04-30T15:42:18Z,2.51,1,15.5995,1,68.049,4,33.536,1
2021-04-30T15:46:18Z,2.59,1,15.6437,1,68.049,4,33.528,1
2021-04-30T15:50:18Z,2.535,1,15.4955,1,68.049,4,33.5255,1
2021-04-30T15:54:18Z,2.599,1,15.532,1,68.049,4,33.5326,1
2021-04-30T15:58:18Z,2.654,1,15.4229,1,68.049,4,33.5254,1
2021-04-30T16:02:18Z,2.613,1,15.2934,1,68.049,4,33.5349,1
2021-04-30T16:06:18Z,2.652,1,15.3042,1,68.049,4,33.5351,1
2021-04-30T16:10:18Z,2.751,1,15.4068,1,68.049,4,33.5324,1
2021-04-30T16:14:18Z,2.621,1,15.5363,1,68.049,4,33.5305,1
2021-04-30T16:18:18Z,2.824,1,15.6045,1,68.049,4,33.5307,1
2021-04-30T16:22:18Z,2.766,1,15.7598,1,68.049,4,33.5308,1
2021-04-30T16:26:18Z,2.814,1,15.8852,1,68.049,4,33.5348,1
2021-04-30T16:30:18Z,2.793,1,15.9666,1,68.049,4,33.5366,1
2021-04-30T16:34:18Z,2.794,1,16.0614,1,68.049,4,33.5373,1
2021-04-30T16:38:18Z,2.845,1,16.0992,1,68.049,4,33.536,1
2021-04-30T16:42:18Z,2.771,1,16.0705,1,68.049,4,33.5361,1
2021-04-30T16:46:18Z,2.846,1,16.116,1,68.049,4,33.5342,1
2021-04-30T16:50:18Z,2.894,1,16.1104,1,68.049,4,33.5353,1
2021-04-30T16:54:18Z,2.821,1,16.1015,1,68.049,4,33.5342,1
2021-04-30T16:58:18Z,2.841,1,16.0448,1,68.049,4,33.5339,1
2021-04-30T17:02:18Z,2.972,1,16.0079,1,68.049,4,33.5305,1
2021-04-30T17:06:18Z,3.034,1,16.0546,1,68.049,4,33.5328,1
2021-04-30T17:10:18Z,3.008,1,16.1958,1,68.049,4,33.5379,1
2021-04-30T17:14:18Z,3.047,1,16.2463,1,68.049,4,33.5378,1
2021-04-30T17:18:18Z,3.03,1,16.2411,1,68.049,4,33.5374,1
2021-04-30T17:22:18Z,3.071,1,16.1956,1,68.049,4,33.5316,1
2021-04-30T17:26:18Z,3.142,1,16.14,1,68.049,4,33.532,1
2021-04-30T17:30:18Z,3.113,1,16.1046,1,68.049,4,33.5313,1
2021-04-30T17:34:18Z,3.19,1,15.3701,1,68.049,4,33.5281,1
2021-04-30T17:38:18Z,3.075,1,14.7146,1,68.049,4,33.5446,1
2021-04-30T17:42:18Z,3.195,1,15.4006,1,68.049,4,33.5429,1
2021-04-30T17:46:18Z,3.231,1,15.32,1,68.049,4,33.5294,1
2021-04-30T17:50:18Z,3.26,1,14.2525,1,68.049,4,33.5263,1
2021-04-30T17:54:18Z,3.248,1,14.218,1,68.049,4,33.5232,1
2021-04-30T17:58:18Z,3.191,1,14.2302,1,68.049,4,33.5483,1
2021-04-30T18:02:18Z,3.268,1,15.0239,1,68.049,4,33.5051,1
2021-04-30T18:06:18Z,3.26,1,15.4313,1,68.049,4,33.5225,1
2021-04-30T18:10:18Z,3.264,1,15.5408,1,68.049,4,33.5295,1
2021-04-30T18:14:18Z,3.19,1,15.3434,1,68.049,4,33.5501,1
2021-04-30T18:18:18Z,3.275,1,14.6457,1,68.049,4,33.54,1
2021-04-30T18:22:18Z,3.359,1,14.7964,1,68.049,4,33.5343,1
2021-04-30T18:26:18Z,3.281,1,14.6277,1,68.049,4,33.5355,1
2021-04-30T18:30:18Z,3.346,1,14.4571,1,68.049,4,33.5318,1
2021-04-30T18:34:18Z,3.393,1,14.3084,1,68.049,4,33.5267,1
2021-04-30T18:38:18Z,3.448,1,14.2274,1,68.049,4,33.5297,1
2021-04-30T18:42:18Z,3.328,1,14.1532,1,68.049,4,33.5329,1
2021-04-30T18:46:18Z,3.347,1,14.1377,1,68.049,4,33.5316,1
2021-04-30T18:50:18Z,3.384,1,14.098,1,68.049,4,33.5352,1
2021-04-30T18:54:18Z,3.461,1,13.9905,1,68.049,4,33.5344,1
2021-04-30T18:58:18Z,3.419,1,13.8509,1,68.049,4,33.5289,1
2021-04-30T19:02:18Z,3.5,1,13.4674,1,68.049,4,33.5179,1
2021-04-30T19:06:18Z,3.606,1,13.1761,1,68.049,4,33.5315,1
2021-04-30T19:10:18Z,3.489,1,12.9375,1,68.049,4,33.5403,1
2021-04-30T19:14:18Z,3.468,1,12.7386,1,68.049,4,33.5464,1
2021-04-30T19:18:18Z,3.482,1,12.7293,1,68.049,4,33.5399,1
2021-04-30T19:22:18Z,3.572,1,12.5311,1,68.049,4,33.5551,1
2021-04-30T19:26:18Z,3.594,1,12.4963,1,68.049,4,33.5555,1
2021-04-30T19:30:18Z,3.609,1,12.4485,1,68.049,4,33.5474,1
2021-04-30T19:34:18Z,3.555,1,12.3986,1,68.049,4,33.5489,1
2021-04-30T19:38:18Z,3.528,1,12.2765,1,68.049,4,33.5509,1
2021-04-30T19:42:18Z,3.478,1,12.1952,1,68.049,4,33.555,1
2021-04-30T19:46:18Z,3.629,1,12.2036,1,68.049,4,33.5385,1
2021-04-30T19:50:18Z,3.483,1,12.2243,1,68.049,4,33.5607,1
2021-04-30T19:54:18Z,3.601,1,12.0971,1,68.049,4,33.5452,1
2021-04-30T19:58:18Z,3.573,1,12.0316,1,68.049,4,33.5454,1
2021-04-30T20:02:18Z,3.476,1,12.0512,1,68.049,4,33.549,1
2021-04-30T20:06:18Z,3.498,1,12.0318,1,68.049,4,33.5466,1
2021-04-30T20:10:18Z,3.478,1,11.9854,1,68.049,4,33.55,1
2021-04-30T20:14:18Z,3.635,1,11.9976,1,68.049,4,33.5515,1
2021-04-30T20:18:18Z,3.568,1,11.9306,1,68.049,4,33.5442,1
2021-04-30T20:22:18Z,3.537,1,11.9152,1,68.049,4,33.5398,1
2021-04-30T20:26:18Z,3.529,1,11.904,1,68.049,4,33.5423,1
2021-04-30T20:30:18Z,3.52,1,11.8807,1,68.049,4,33.5471,1
2021-04-30T20:34:18Z,3.654,1,11.9257,1,68.049,4,30.8398,1
2021-04-30T20:38:18Z,3.607,1,11.8823,1,66.3966,4,33.1167,1
2021-04-30T20:42:18Z,3.555,1,11.8606,1,52.83468,4,33.5498,1
2021-04-30T20:46:18Z,3.553,1,11.8629,1,0.84052,4,27.0396,4
2021-04-30T20:50:18Z,3.561,1,11.9441,1,0.75484,1,33.3374,1
2021-04-30T20:54:18Z,3.611,1,11.8961,1,1.24036,1,33.5763,1
2021-04-30T20:58:18Z,3.593,1,11.8844,1,1.20772,1,33.5755,1
2021-04-30T21:02:18Z,3.54,1,11.8515,1,1.23764,1,33.5776,1
2021-04-30T21:06:18Z,3.488,1,11.8897,1,1.16284,1,33.5768,1
2021-04-30T21:10:18Z,3.474,1,11.9258,1,1.17508,1,33.5732,1
2021-04-30T21:14:18Z,3.481,1,11.9261,1,1.19684,1,33.5767,1
2021-04-30T21:18:18Z,3.496,1,11.9993,1,1.19684,1,33.58,1
2021-04-30T21:22:18Z,3.517,1,12.5169,1,1.32332,1,33.5791,1
2021-04-30T21:26:18Z,3.536,1,11.9633,1,1.1914,1,33.5854,1
2021-04-30T21:30:18Z,3.376,1,11.7867,1,1.07716,1,33.5956,1
2021-04-30T21:34:18Z,3.498,1,11.6874,1,1.05404,1,33.6053,1
2021-04-30T21:38:18Z,3.43,1,14.3923,1,1.4362,1,33.5625,1
2021-04-30T21:42:18Z,3.529,1,14.1212,1,1.41988,1,33.6117,1
2021-04-30T21:46:18Z,3.497,1,16.3838,1,1.47292,1,33.5607,1
2021-04-30T21:50:18Z,3.556,1,15.8456,1,1.54364,1,33.5491,1
2021-04-30T21:54:18Z,3.427,1,14.9534,1,1.51644,1,33.5699,1
2021-04-30T21:58:18Z,3.517,1,15.9002,1,1.50556,1,33.5655,1
2021-04-30T22:02:18Z,3.437,1,15.9019,1,1.57084,1,33.5611,1
2021-04-30T22:06:18Z,3.457,1,16.3908,1,1.60892,1,33.5636,1
2021-04-30T22:10:18Z,3.545,1,16.6487,1,1.99516,1,33.5865,1
2021-04-30T22:14:18Z,3.482,1,17.1556,1,2.4426,1,33.5379,1
2021-04-30T22:18:18Z,3.393,1,16.8976,1,2.19916,1,33.5608,1
2021-04-30T22:22:18Z,3.518,1,16.9926,1,2.69284,1,33.5509,1
2021-04-30T22:26:18Z,3.431,1,16.942,1,3.18652,1,33.5605,1
2021-04-30T22:30:18Z,3.425,1,16.082,1,2.61396,1,33.558,1
2021-04-30T22:34:18Z,3.335,1,17.0763,1,3.19196,1,33.5627,1
2021-04-30T22:38:18Z,3.437,1,16.9074,1,3.1906,1,33.5707,1
2021-04-30T22:42:18Z,3.42,1,17.364,1,3.18108,1,33.5493,1
2021-04-30T22:46:18Z,3.316,1,17.4851,1,3.21236,1,33.558,1
2021-04-30T22:50:18Z,3.34,1,17.7317,1,3.7414,1,33.5628,1
2021-04-30T22:54:18Z,3.448,1,17.5872,1,3.84884,1,33.563,1
2021-04-30T22:58:18Z,3.341,1,17.5948,1,3.97124,1,33.5617,1
2021-04-30T23:02:18Z,3.294,1,17.661,1,4.10044,1,33.5624,1
2021-04-30T23:06:18Z,3.369,1,17.7216,1,4.1086,1,33.5621,1
2021-04-30T23:10:18Z,3.269,1,17.7369,1,4.21332,1,33.5649,1
2021-04-30T23:14:18Z,3.283,1,17.7506,1,4.15212,1,33.5687,1
2021-04-30T23:18:18Z,3.418,1,17.5312,1,4.47036,1,33.5541,1
2021-04-30T23:22:18Z,3.294,1,17.6697,1,5.05924,1,33.5623,1
2021-04-30T23:26:18Z,3.34,1,17.5938,1,4.93276,1,33.5608,1
2021-04-30T23:30:18Z,3.375,1,17.7854,1,4.92188,1,33.5597,1
2021-04-30T23:34:18Z,3.308,1,17.7395,1,5.45636,1,33.5566,1
