UTC,Time,IMU A1,IMU A2,IMU A3,IMU G1,IMU G2,IMU G3,IMU M1,IMU M2,IMU M3,Latitude,Longitude
2020-08-22T16:00:11.9640+00:00,1106655,141,503,-67,41,-9,9,-100,54,302,N/A,N/A
2020-08-22T16:00:12.1640+00:00,1106855,152,495,-90,-25,13,28,-111,67,293,N/A,N/A
2020-08-22T16:00:12.3650+00:00,1107056,184,470,-45,-96,42,-45,-96,56,282,N/A,N/A
2020-08-22T16:00:12.5640+00:00,1107255,137,449,-26,1,1,-69,-95,43,277,N/A,N/A
2020-08-22T16:00:12.7650+00:00,1107456,114,462,-54,31,-16,17,-94,46,278,N/A,N/A
2020-08-22T16:00:12.9640+00:00,1107655,149,498,-29,-77,25,53,-94,44,276,N/A,N/A
2020-08-22T16:00:13.1650+00:00,1107856,154,497,36,-67,44,0,-89,49,255,N/A,N/A
2020-08-22T16:00:13.3650+00:00,1108056,120,491,99,54,-4,-4,-95,41,265,N/A,N/A
2020-08-22T16:00:13.5650+00:00,1108256,136,489,-6,95,-27,60,-86,48,270,N/A,N/A
2020-08-22T16:00:13.7650+00:00,1108456,156,497,-41,10,-3,59,-96,56,272,N/A,N/A
2020-08-22T16:00:13.9650+00:00,1108656,155,504,-21,-18,15,17,-98,48,282,N/A,N/A
2020-08-22T16:00:13.9650+00:00,1108656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285522,-11726121
2020-08-22T16:00:14.1650+00:00,1108856,134,510,-18,54,-4,28,-104,44,276,N/A,N/A
2020-08-22T16:00:14.3650+00:00,1109056,147,508,-40,60,-61,70,-101,55,279,N/A,N/A
2020-08-22T16:00:14.5650+00:00,1109256,181,483,-73,2,0,35,-100,58,278,N/A,N/A
2020-08-22T16:00:14.7650+00:00,1109456,180,491,-49,1,27,-25,-102,58,282,N/A,N/A
2020-08-22T16:00:14.9650+00:00,1109656,146,483,-37,68,-18,-13,-88,58,286,N/A,N/A
2020-08-22T16:00:15.1640+00:00,1109855,140,451,-71,26,1,-2,-94,60,288,N/A,N/A
2020-08-22T16:00:15.3640+00:00,1110055,135,458,-67,-12,30,-9,-90,60,284,N/A,N/A
2020-08-22T16:00:15.5650+00:00,1110256,139,499,-47,65,1,41,-88,52,292,N/A,N/A
2020-08-22T16:00:15.7640+00:00,1110455,125,512,-126,66,-51,65,-82,62,296,N/A,N/A
2020-08-22T16:00:15.9640+00:00,1110655,183,479,-104,-44,31,17,-92,62,292,N/A,N/A
2020-08-22T16:00:16.1650+00:00,1110856,93,490,20,-108,53,-73,-90,60,280,N/A,N/A
2020-08-22T16:00:16.3650+00:00,1111056,106,469,-44,-36,26,-17,-93,47,285,N/A,N/A
2020-08-22T16:00:16.5650+00:00,1111256,142,509,-30,-3,-13,78,-83,39,277,N/A,N/A
2020-08-22T16:00:16.7650+00:00,1111456,183,507,-17,-55,21,32,-91,39,265,N/A,N/A
2020-08-22T16:00:16.9640+00:00,1111655,157,499,5,-18,2,-47,-97,39,265,N/A,N/A
2020-08-22T16:00:17.1650+00:00,1111856,121,491,-1,-7,-5,-28,-86,38,268,N/A,N/A
2020-08-22T16:00:17.3650+00:00,1112056,123,476,12,-25,-5,26,-84,28,256,N/A,N/A
2020-08-22T16:00:17.5650+00:00,1112256,136,476,23,-34,3,10,-79,33,259,N/A,N/A
2020-08-22T16:00:17.7650+00:00,1112456,134,498,77,-33,16,0,-82,32,256,N/A,N/A
2020-08-22T16:00:17.9650+00:00,1112656,136,506,78,37,15,56,-80,28,256,N/A,N/A
2020-08-22T16:00:18.1650+00:00,1112856,151,517,3,79,-53,70,-83,39,255,N/A,N/A
2020-08-22T16:00:18.3640+00:00,1113055,138,498,-27,-1,50,13,-84,40,260,N/A,N/A
2020-08-22T16:00:18.5640+00:00,1113255,123,511,18,-86,75,2,-81,31,253,N/A,N/A
2020-08-22T16:00:18.7650+00:00,1113456,143,510,73,-51,66,28,-90,32,248,N/A,N/A
2020-08-22T16:00:18.9640+00:00,1113655,147,485,67,59,27,17,-95,27,243,N/A,N/A
2020-08-22T16:00:18.9650+00:00,1113656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285522,-11726120
2020-08-22T16:00:19.1650+00:00,1113856,141,478,0,60,9,-38,-91,37,257,N/A,N/A
2020-08-22T16:00:19.3650+00:00,1114056,105,491,48,-15,36,0,-85,25,245,N/A,N/A
2020-08-22T16:00:19.5640+00:00,1114255,118,493,94,32,19,66,-97,25,237,N/A,N/A
2020-08-22T16:00:19.7650+00:00,1114456,157,488,65,73,-7,44,-95,25,251,N/A,N/A
2020-08-22T16:00:19.9650+00:00,1114656,132,494,31,24,24,-2,-95,29,253,N/A,N/A
2020-08-22T16:00:20.1650+00:00,1114856,118,500,34,47,50,49,-87,21,265,N/A,N/A
2020-08-22T16:00:20.3650+00:00,1115056,150,498,42,165,-3,88,-103,35,257,N/A,N/A
2020-08-22T16:00:20.5640+00:00,1115255,162,498,-60,208,-69,41,-110,52,288,N/A,N/A
2020-08-22T16:00:20.7650+00:00,1115456,113,475,-81,127,15,24,-107,65,287,N/A,N/A
2020-08-22T16:00:20.9640+00:00,1115655,148,469,-103,95,-1,64,-100,68,296,N/A,N/A
2020-08-22T16:00:21.1650+00:00,1115856,179,499,-136,49,-3,47,-109,75,299,N/A,N/A
2020-08-22T16:00:21.3650+00:00,1116056,195,482,-123,-52,32,-9,-103,77,291,N/A,N/A
2020-08-22T16:00:21.5650+00:00,1116256,151,493,49,-110,64,-75,-104,66,290,N/A,N/A
2020-08-22T16:00:21.7650+00:00,1116456,107,480,-37,-26,18,-37,-97,67,279,N/A,N/A
2020-08-22T16:00:21.9650+00:00,1116656,138,466,-85,-55,8,20,-99,61,273,N/A,N/A
2020-08-22T16:00:22.1640+00:00,1116855,153,460,-35,-178,78,-14,-97,49,261,N/A,N/A
2020-08-22T16:00:22.3650+00:00,1117056,154,507,-13,-108,96,-25,-104,36,248,N/A,N/A
2020-08-22T16:00:22.5650+00:00,1117256,129,524,83,41,15,56,-103,31,239,N/A,N/A
2020-08-22T16:00:22.7640+00:00,1117455,215,495,12,56,-64,45,-102,34,246,N/A,N/A
2020-08-22T16:00:22.9640+00:00,1117655,152,477,-7,-17,37,-30,-97,29,255,N/A,N/A
2020-08-22T16:00:23.1650+00:00,1117856,121,474,10,19,32,10,-103,33,243,N/A,N/A
2020-08-22T16:00:23.3650+00:00,1118056,124,473,75,129,-32,81,-109,41,247,N/A,N/A
2020-08-22T16:00:23.5650+00:00,1118256,159,482,-14,137,-36,43,-107,39,267,N/A,N/A
2020-08-22T16:00:23.7640+00:00,1118455,142,507,-20,72,11,22,-103,59,267,N/A,N/A
2020-08-22T16:00:23.9650+00:00,1118656,153,501,-36,70,4,48,-105,63,275,N/A,N/A
2020-08-22T16:00:23.9660+00:00,1118657,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285521,-11726120
2020-08-22T16:00:24.1650+00:00,1118856,157,495,-53,15,-45,15,-111,55,281,N/A,N/A
2020-08-22T16:00:24.3640+00:00,1119055,133,494,-5,-44,34,-7,-115,63,283,N/A,N/A
2020-08-22T16:00:24.5650+00:00,1119256,118,472,-6,-85,40,-9,-107,51,271,N/A,N/A
2020-08-22T16:00:24.7650+00:00,1119456,126,489,1,-47,4,17,-107,49,267,N/A,N/A
2020-08-22T16:00:24.9640+00:00,1119655,147,509,17,-74,25,5,-102,44,258,N/A,N/A
2020-08-22T16:00:25.1650+00:00,1119856,133,494,59,-119,73,-52,-101,37,251,N/A,N/A
2020-08-22T16:00:25.3650+00:00,1120056,152,475,59,-52,71,-38,-99,25,237,N/A,N/A
2020-08-22T16:00:25.5650+00:00,1120256,111,491,40,34,16,29,-89,23,229,N/A,N/A
2020-08-22T16:00:25.7650+00:00,1120456,125,491,47,24,18,26,-100,28,238,N/A,N/A
2020-08-22T16:00:25.9640+00:00,1120655,117,508,80,1,24,16,-107,27,225,N/A,N/A
2020-08-22T16:00:26.1650+00:00,1120856,125,509,50,81,-28,68,-109,25,237,N/A,N/A
2020-08-22T16:00:26.3650+00:00,1121056,144,505,17,111,-40,71,-104,28,242,N/A,N/A
2020-08-22T16:00:26.5640+00:00,1121255,131,481,33,84,-3,9,-106,42,254,N/A,N/A
2020-08-22T16:00:26.7650+00:00,1121456,124,486,23,155,-25,28,-95,59,261,N/A,N/A
2020-08-22T16:00:26.9640+00:00,1121655,158,480,-116,75,-95,70,-103,53,277,N/A,N/A
2020-08-22T16:00:27.2150+00:00,1121906,180,473,-72,-27,30,16,-106,56,276,N/A,N/A
2020-08-22T16:00:27.4150+00:00,1122106,169,481,-60,-37,45,-42,-106,56,274,N/A,N/A
2020-08-22T16:00:27.6150+00:00,1122306,134,506,-3,-39,11,-20,-101,47,267,N/A,N/A
2020-08-22T16:00:27.8150+00:00,1122506,137,500,13,-74,35,3,-102,50,260,N/A,N/A
2020-08-22T16:00:28.0140+00:00,1122705,119,474,44,-36,46,-24,-96,36,258,N/A,N/A
2020-08-22T16:00:28.2150+00:00,1122906,122,488,1,40,11,34,-95,35,251,N/A,N/A
2020-08-22T16:00:28.4150+00:00,1123106,131,508,24,69,-13,129,-104,36,248,N/A,N/A
2020-08-22T16:00:28.6150+00:00,1123306,164,515,32,66,3,84,-115,47,267,N/A,N/A
2020-08-22T16:00:28.8150+00:00,1123506,161,512,5,137,-4,11,-115,53,271,N/A,N/A
2020-08-22T16:00:29.0150+00:00,1123706,133,483,-47,138,-29,7,-115,55,279,N/A,N/A
2020-08-22T16:00:29.2150+00:00,1123906,146,463,-100,35,6,23,-104,56,292,N/A,N/A
2020-08-22T16:00:29.4140+00:00,1124105,140,489,-80,-32,26,9,-113,73,279,N/A,N/A
2020-08-22T16:00:29.4350+00:00,1124126,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285521,-11726120
2020-08-22T16:00:29.6150+00:00,1124306,147,488,-30,64,-22,6,-113,63,289,N/A,N/A
2020-08-22T16:00:29.8150+00:00,1124506,128,474,-94,65,-65,35,-111,67,289,N/A,N/A
2020-08-22T16:00:30.0150+00:00,1124706,163,484,-110,-67,34,50,-114,70,290,N/A,N/A
2020-08-22T16:00:30.2650+00:00,1124956,202,491,-74,-109,42,-13,-113,57,269,N/A,N/A
2020-08-22T16:00:30.4650+00:00,1125156,134,494,10,-56,44,-53,-110,54,270,N/A,N/A
2020-08-22T16:00:30.6650+00:00,1125356,114,494,22,-43,48,-34,-112,38,254,N/A,N/A
2020-08-22T16:00:30.8650+00:00,1125556,126,481,-44,63,12,5,-105,47,257,N/A,N/A
2020-08-22T16:00:31.0640+00:00,1125755,133,476,-42,121,-19,24,-115,43,273,N/A,N/A
2020-08-22T16:00:31.2650+00:00,1125956,115,481,46,51,8,39,-103,49,281,N/A,N/A
2020-08-22T16:00:31.4640+00:00,1126155,142,494,-8,37,-15,82,-106,62,262,N/A,N/A
2020-08-22T16:00:31.6640+00:00,1126355,157,491,-62,41,-9,71,-116,58,278,N/A,N/A
2020-08-22T16:00:31.8650+00:00,1126556,157,508,-11,40,-7,41,-116,60,284,N/A,N/A
2020-08-22T16:00:32.0650+00:00,1126756,170,521,-59,80,-34,39,-127,71,293,N/A,N/A
2020-08-22T16:00:32.2650+00:00,1126956,178,487,-81,-2,23,-16,-121,73,289,N/A,N/A
2020-08-22T16:00:32.4640+00:00,1127155,182,452,-76,-29,32,-75,-112,62,288,N/A,N/A
2020-08-22T16:00:32.6650+00:00,1127356,121,460,-31,69,-6,-27,-98,60,280,N/A,N/A
2020-08-22T16:00:32.8650+00:00,1127556,131,447,-73,133,-38,69,-103,69,303,N/A,N/A
2020-08-22T16:00:33.0650+00:00,1127756,171,442,-82,9,16,61,-100,80,298,N/A,N/A
2020-08-22T16:00:33.2640+00:00,1127955,180,472,-79,-86,50,11,-99,65,299,N/A,N/A
2020-08-22T16:00:33.4650+00:00,1128156,158,504,-68,-39,88,3,-111,57,293,N/A,N/A
2020-08-22T16:00:33.6650+00:00,1128356,152,534,-42,38,-14,65,-110,64,284,N/A,N/A
2020-08-22T16:00:33.8650+00:00,1128556,172,517,-52,-55,6,31,-110,62,284,N/A,N/A
2020-08-22T16:00:34.0650+00:00,1128756,200,475,-122,-135,96,-68,-112,54,278,N/A,N/A
2020-08-22T16:00:34.2640+00:00,1128955,120,482,-55,6,70,-84,-111,51,267,N/A,N/A
2020-08-22T16:00:34.4370+00:00,1129128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285520,-11726121
2020-08-22T16:00:34.4640+00:00,1129155,83,486,-67,131,-59,95,-105,55,271,N/A,N/A
2020-08-22T16:00:34.7140+00:00,1129405,227,491,-37,89,-17,99,-108,72,284,N/A,N/A
2020-08-22T16:00:34.9150+00:00,1129606,183,473,-70,41,25,5,-111,73,287,N/A,N/A
2020-08-22T16:00:35.1150+00:00,1129806,159,493,-86,81,-17,-32,-112,68,296,N/A,N/A
2020-08-22T16:00:35.3150+00:00,1130006,124,472,-104,3,3,44,-113,79,295,N/A,N/A
2020-08-22T16:00:35.5150+00:00,1130206,169,478,-69,-55,28,65,-110,68,282,N/A,N/A
2020-08-22T16:00:35.7250+00:00,1130416,165,497,-22,0,10,-2,-115,59,283,N/A,N/A
2020-08-22T16:00:35.9150+00:00,1130606,143,500,-46,45,-15,-5,-109,59,289,N/A,N/A
2020-08-22T16:00:36.1150+00:00,1130806,152,492,-88,-13,21,26,-103,71,291,N/A,N/A
2020-08-22T16:00:36.3150+00:00,1131006,164,490,-46,-43,41,10,-112,60,278,N/A,N/A
2020-08-22T16:00:36.5150+00:00,1131206,136,471,-22,36,0,-13,-104,64,282,N/A,N/A
2020-08-22T16:00:36.7140+00:00,1131405,134,477,-62,65,-12,21,-116,70,284,N/A,N/A
2020-08-22T16:00:36.9150+00:00,1131606,156,493,-80,-15,30,46,-111,59,279,N/A,N/A
2020-08-22T16:00:37.1150+00:00,1131806,160,494,-23,-36,34,10,-108,68,276,N/A,N/A
2020-08-22T16:00:37.3150+00:00,1132006,151,496,-26,46,10,-9,-105,53,277,N/A,N/A
2020-08-22T16:00:37.5150+00:00,1132206,142,478,-73,51,-26,21,-115,61,285,N/A,N/A
2020-08-22T16:00:37.7140+00:00,1132405,154,469,-82,-16,33,24,-110,58,284,N/A,N/A
2020-08-22T16:00:37.9140+00:00,1132605,150,483,-29,14,26,17,-107,65,283,N/A,N/A
2020-08-22T16:00:38.1150+00:00,1132806,153,500,-52,65,-31,36,-117,63,287,N/A,N/A
2020-08-22T16:00:38.3140+00:00,1133005,166,488,-93,-50,12,19,-106,60,282,N/A,N/A
2020-08-22T16:00:38.5150+00:00,1133206,185,489,-33,-213,92,-47,-118,56,268,N/A,N/A
2020-08-22T16:00:38.7650+00:00,1133456,147,481,79,-119,79,-47,-103,29,251,N/A,N/A
2020-08-22T16:00:38.9640+00:00,1133655,136,494,83,10,15,3,-104,16,240,N/A,N/A
2020-08-22T16:00:39.1650+00:00,1133856,122,492,41,39,-3,-22,-106,32,240,N/A,N/A
2020-08-22T16:00:39.3650+00:00,1134056,108,498,94,-26,24,-25,-110,28,238,N/A,N/A
2020-08-22T16:00:39.4400+00:00,1134131,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285520,-11726121
2020-08-22T16:00:39.5650+00:00,1134256,89,468,138,63,-16,63,-104,24,240,N/A,N/A
2020-08-22T16:00:39.7640+00:00,1134455,111,463,55,204,-57,122,-109,35,257,N/A,N/A
2020-08-22T16:00:39.9650+00:00,1134656,140,601,-70,141,-43,62,-105,45,275,N/A,N/A
2020-08-22T16:00:40.1650+00:00,1134856,142,518,-98,-7,21,48,-112,52,282,N/A,N/A
2020-08-22T16:00:40.4150+00:00,1135106,127,500,21,-35,51,-25,-107,51,269,N/A,N/A
2020-08-22T16:00:40.6150+00:00,1135306,127,486,-16,68,-28,-3,-109,55,269,N/A,N/A
2020-08-22T16:00:40.8140+00:00,1135505,139,476,-71,57,-93,28,-98,58,278,N/A,N/A
2020-08-22T16:00:41.0150+00:00,1135706,141,474,-48,-51,11,-9,-102,46,284,N/A,N/A
2020-08-22T16:00:41.2140+00:00,1135905,115,489,30,-97,53,-52,-105,47,265,N/A,N/A
2020-08-22T16:00:41.4140+00:00,1136105,105,475,51,-32,35,-17,-93,37,253,N/A,N/A
2020-08-22T16:00:41.6150+00:00,1136306,106,482,49,5,25,41,-94,40,256,N/A,N/A
2020-08-22T16:00:41.8140+00:00,1136505,158,510,-1,27,35,77,-100,36,252,N/A,N/A
2020-08-22T16:00:42.0150+00:00,1136706,153,520,15,100,7,65,-115,43,255,N/A,N/A
2020-08-22T16:00:42.2140+00:00,1136905,154,509,-25,148,-20,35,-110,46,272,N/A,N/A
2020-08-22T16:00:42.4140+00:00,1137105,145,484,-90,112,-58,32,-100,52,280,N/A,N/A
2020-08-22T16:00:42.6150+00:00,1137306,139,468,-82,40,9,40,-100,64,290,N/A,N/A
2020-08-22T16:00:42.8140+00:00,1137505,155,477,-66,41,-2,55,-106,62,294,N/A,N/A
2020-08-22T16:00:43.0140+00:00,1137705,159,487,-90,21,6,46,-105,63,295,N/A,N/A
2020-08-22T16:00:43.2150+00:00,1137906,166,506,-81,-9,1,60,-96,68,290,N/A,N/A
2020-08-22T16:00:43.4150+00:00,1138106,176,515,-45,-70,28,36,-111,73,279,N/A,N/A
2020-08-22T16:00:43.6150+00:00,1138306,184,524,-40,-27,15,-6,-115,57,287,N/A,N/A
2020-08-22T16:00:43.8150+00:00,1138506,156,487,-67,-23,16,-57,-107,57,281,N/A,N/A
2020-08-22T16:00:44.0150+00:00,1138706,144,468,-31,10,20,-23,-105,53,265,N/A,N/A
2020-08-22T16:00:44.2150+00:00,1138906,129,451,5,134,-51,35,-103,57,279,N/A,N/A
2020-08-22T16:00:44.4140+00:00,1139105,146,457,-53,178,-140,62,-109,67,295,N/A,N/A
2020-08-22T16:00:44.4510+00:00,1139142,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285519,-11726121
2020-08-22T16:00:44.6140+00:00,1139305,165,450,-152,159,-24,65,-105,81,315,N/A,N/A
2020-08-22T16:00:44.8150+00:00,1139506,195,429,-188,149,-64,63,-94,94,324,N/A,N/A
2020-08-22T16:00:45.0140+00:00,1139705,183,456,-145,56,-21,42,-95,107,339,N/A,N/A
2020-08-22T16:00:45.2150+00:00,1139906,183,448,-183,15,-1,-5,-93,107,327,N/A,N/A
2020-08-22T16:00:45.4150+00:00,1140106,166,442,-207,41,-26,-17,-92,106,330,N/A,N/A
2020-08-22T16:00:45.6150+00:00,1140306,161,463,-139,-122,23,33,-80,100,334,N/A,N/A
2020-08-22T16:00:45.8640+00:00,1140555,229,458,-91,-215,139,-21,-94,72,302,N/A,N/A
2020-08-22T16:00:46.0650+00:00,1140756,149,464,-25,-148,43,-89,-96,56,302,N/A,N/A
2020-08-22T16:00:46.2650+00:00,1140956,103,474,-1,-119,41,-26,-84,50,276,N/A,N/A
2020-08-22T16:00:46.4640+00:00,1141155,59,512,-65,25,19,79,-93,33,257,N/A,N/A
2020-08-22T16:00:46.6650+00:00,1141356,158,511,-37,93,-44,78,-95,49,269,N/A,N/A
2020-08-22T16:00:46.8650+00:00,1141556,201,496,-84,81,-24,28,-95,51,285,N/A,N/A
2020-08-22T16:00:47.0650+00:00,1141756,150,502,-27,32,5,11,-83,59,285,N/A,N/A
2020-08-22T16:00:47.2650+00:00,1141956,152,468,-30,129,-46,0,-91,63,291,N/A,N/A
2020-08-22T16:00:47.4640+00:00,1142155,126,445,-105,119,-71,-16,-81,67,309,N/A,N/A
2020-08-22T16:00:47.6650+00:00,1142356,152,435,-142,-70,23,24,-78,56,300,N/A,N/A
2020-08-22T16:00:47.9150+00:00,1142606,115,487,42,-115,135,13,-75,53,285,N/A,N/A
2020-08-22T16:00:48.1150+00:00,1142806,115,521,4,3,-12,20,-81,51,291,N/A,N/A
2020-08-22T16:00:48.3640+00:00,1143055,140,530,-34,-55,5,36,-82,46,282,N/A,N/A
2020-08-22T16:00:48.5650+00:00,1143256,143,510,6,-113,78,15,-82,38,262,N/A,N/A
2020-08-22T16:00:48.7650+00:00,1143456,137,490,23,7,19,29,-96,36,262,N/A,N/A
2020-08-22T16:00:48.9640+00:00,1143655,91,505,-98,170,-61,60,-91,39,267,N/A,N/A
2020-08-22T16:00:49.1650+00:00,1143856,193,506,-97,64,-47,48,-90,44,280,N/A,N/A
2020-08-22T16:00:49.3640+00:00,1144055,157,501,-61,-67,22,29,-87,51,297,N/A,N/A
2020-08-22T16:00:49.4550+00:00,1144146,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285519,-11726121
2020-08-22T16:00:49.6150+00:00,1144306,158,482,-10,-101,69,-79,-89,45,265,N/A,N/A
2020-08-22T16:00:49.8140+00:00,1144505,140,496,-4,-12,5,-11,-86,32,262,N/A,N/A
2020-08-22T16:00:50.0150+00:00,1144706,133,508,-3,-12,-22,65,-76,30,272,N/A,N/A
2020-08-22T16:00:50.2140+00:00,1144905,162,497,7,17,71,16,-87,37,253,N/A,N/A
2020-08-22T16:00:50.4140+00:00,1145105,142,461,22,191,-72,51,-77,45,273,N/A,N/A
2020-08-22T16:00:50.6640+00:00,1145355,136,470,-42,171,-94,42,-78,60,298,N/A,N/A
2020-08-22T16:00:50.8640+00:00,1145555,160,468,-97,85,-20,47,-87,69,311,N/A,N/A
2020-08-22T16:00:51.0650+00:00,1145756,173,462,-98,62,-21,8,-82,78,308,N/A,N/A
2020-08-22T16:00:51.2640+00:00,1145955,169,456,-145,33,-24,-18,-69,73,313,N/A,N/A
2020-08-22T16:00:51.4650+00:00,1146156,168,452,-130,-63,28,18,-74,80,314,N/A,N/A
2020-08-22T16:00:51.6650+00:00,1146356,193,415,-102,-198,36,-7,-70,58,290,N/A,N/A
2020-08-22T16:00:51.9150+00:00,1146606,209,460,-24,-169,218,-101,-75,43,277,N/A,N/A
2020-08-22T16:00:52.1150+00:00,1146806,101,480,148,-6,16,-11,-68,32,264,N/A,N/A
2020-08-22T16:00:52.3650+00:00,1147056,143,523,-21,94,-105,119,-79,37,271,N/A,N/A
2020-08-22T16:00:52.6140+00:00,1147305,153,486,-15,54,-16,7,-75,43,285,N/A,N/A
2020-08-22T16:00:52.8150+00:00,1147506,145,463,-33,44,9,-34,-72,38,284,N/A,N/A
2020-08-22T16:00:53.0140+00:00,1147705,138,487,-43,104,-23,55,-68,48,288,N/A,N/A
2020-08-22T16:00:53.2150+00:00,1147906,189,470,-71,80,-30,69,-74,62,294,N/A,N/A
2020-08-22T16:00:53.4150+00:00,1148106,224,462,-95,7,16,12,-70,58,302,N/A,N/A
2020-08-22T16:00:53.6150+00:00,1148306,157,475,-70,5,15,-4,-70,60,290,N/A,N/A
2020-08-22T16:00:53.8150+00:00,1148506,135,486,-49,-23,40,52,-66,54,300,N/A,N/A
2020-08-22T16:00:54.0150+00:00,1148706,162,459,-42,50,50,43,-72,58,296,N/A,N/A
2020-08-22T16:00:54.2150+00:00,1148906,167,486,-95,138,-125,13,-67,57,309,N/A,N/A
2020-08-22T16:00:54.4640+00:00,1149155,134,475,-83,43,49,26,-61,77,317,N/A,N/A
2020-08-22T16:00:54.4650+00:00,1149156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285518,-11726121
2020-08-22T16:00:54.6650+00:00,1149356,154,466,-92,85,-9,31,-69,81,313,N/A,N/A
2020-08-22T16:00:54.8650+00:00,1149556,140,450,-119,29,8,13,-75,73,321,N/A,N/A
2020-08-22T16:00:55.0650+00:00,1149756,153,456,-163,-66,19,25,-82,74,322,N/A,N/A
2020-08-22T16:00:55.2650+00:00,1149956,117,488,-80,-166,66,24,-73,57,303,N/A,N/A
2020-08-22T16:00:55.4640+00:00,1150155,160,531,-11,-123,5,21,-85,55,293,N/A,N/A
2020-08-22T16:00:55.6640+00:00,1150355,168,495,3,-105,105,-22,-82,44,288,N/A,N/A
2020-08-22T16:00:55.8650+00:00,1150556,134,492,35,-36,39,-34,-77,33,273,N/A,N/A
2020-08-22T16:00:56.0650+00:00,1150756,149,494,-37,57,13,6,-79,33,275,N/A,N/A
2020-08-22T16:00:56.2650+00:00,1150956,145,470,-11,29,39,-1,-84,34,272,N/A,N/A
2020-08-22T16:00:56.4640+00:00,1151155,141,470,-1,53,64,8,-78,34,272,N/A,N/A
2020-08-22T16:00:56.6640+00:00,1151355,143,479,-34,174,-41,65,-73,47,269,N/A,N/A
2020-08-22T16:00:56.8650+00:00,1151556,192,466,-117,159,-49,69,-86,60,296,N/A,N/A
2020-08-22T16:00:57.0640+00:00,1151755,178,456,-101,43,-16,37,-72,62,310,N/A,N/A
2020-08-22T16:00:57.2640+00:00,1151955,172,461,-85,-37,-8,-6,-64,72,308,N/A,N/A
2020-08-22T16:00:57.4650+00:00,1152156,167,469,-69,-172,70,-46,-60,50,292,N/A,N/A
2020-08-22T16:00:57.7150+00:00,1152406,121,444,104,9,27,-18,-69,37,289,N/A,N/A
2020-08-22T16:00:57.9150+00:00,1152606,138,482,107,146,-82,16,-71,49,295,N/A,N/A
2020-08-22T16:00:58.1150+00:00,1152806,257,442,-212,114,-14,18,-59,53,307,N/A,N/A
2020-08-22T16:00:58.3640+00:00,1153055,167,448,-151,113,-19,74,-63,61,319,N/A,N/A
2020-08-22T16:00:58.5640+00:00,1153255,193,473,-170,40,-8,78,-66,66,324,N/A,N/A
2020-08-22T16:00:58.7650+00:00,1153456,202,472,-121,-12,18,36,-66,78,302,N/A,N/A
2020-08-22T16:00:58.9640+00:00,1153655,148,483,-85,-12,3,-6,-66,72,320,N/A,N/A
2020-08-22T16:00:59.1650+00:00,1153856,200,480,-132,-172,87,3,-72,60,310,N/A,N/A
2020-08-22T16:00:59.4140+00:00,1154105,201,432,129,-36,82,-24,-73,43,277,N/A,N/A
2020-08-22T16:00:59.4670+00:00,1154158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285519,-11726121
2020-08-22T16:00:59.6150+00:00,1154306,120,506,13,106,-5,31,-74,42,282,N/A,N/A
2020-08-22T16:00:59.8150+00:00,1154506,166,477,-197,75,-186,41,-67,55,295,N/A,N/A
2020-08-22T16:01:00.0650+00:00,1154756,143,475,-87,-5,18,40,-73,63,299,N/A,N/A
2020-08-22T16:01:00.2640+00:00,1154955,174,503,-132,-27,123,25,-85,47,293,N/A,N/A
2020-08-22T16:01:00.4640+00:00,1155155,159,497,-79,89,-14,46,-90,58,298,N/A,N/A
2020-08-22T16:01:00.7140+00:00,1155405,186,475,-93,54,6,44,-82,68,308,N/A,N/A
2020-08-22T16:01:00.9150+00:00,1155606,194,472,-103,-84,26,-16,-85,69,303,N/A,N/A
2020-08-22T16:01:01.1640+00:00,1155855,166,494,-27,-202,99,-119,-86,44,280,N/A,N/A
2020-08-22T16:01:01.3650+00:00,1156056,117,505,-92,-54,70,-58,-76,32,272,N/A,N/A
2020-08-22T16:01:01.5640+00:00,1156255,131,454,9,173,-62,111,-82,38,266,N/A,N/A
2020-08-22T16:01:01.8150+00:00,1156506,140,479,-66,189,-98,85,-77,61,289,N/A,N/A
2020-08-22T16:01:02.0150+00:00,1156706,156,487,-120,54,2,73,-71,65,313,N/A,N/A
2020-08-22T16:01:02.2650+00:00,1156956,161,478,-97,-61,36,-8,-74,62,296,N/A,N/A
2020-08-22T16:01:02.4640+00:00,1157155,173,495,-98,-38,12,-35,-85,59,295,N/A,N/A
2020-08-22T16:01:02.6650+00:00,1157356,141,509,-58,-33,-14,12,-67,57,297,N/A,N/A
2020-08-22T16:01:02.8650+00:00,1157556,154,476,-36,-145,44,-18,-70,46,282,N/A,N/A
